PatternCode,Age_AVG,Age_STDEV,Total,Gender_Mp,Gender_Fp,Gender_M,Gender_F,NeuroICU,CardiacICU,MedICU,MedSurgICU,TransplantICU,NonICU
5086,54.5,16.44,14,0.643,0.357,9,5,0,9,0,5,0,0
5088,65.75,14.12,20,0.8,0.2,16,4,2,8,0,8,1,1
5089,66.4,16.67,15,0.6,0.4,9,6,2,7,0,6,0,0
5090,57.55,15.63,20,0.75,0.25,15,5,0,8,0,9,2,1
5091,58.65,12.38,20,0.75,0.25,15,5,1,9,0,8,2,0
5092,65.21,11.98,24,0.708,0.292,17,7,1,9,0,9,3,2
5093,62.59,15.81,22,0.727,0.273,16,6,2,8,0,9,0,3
5094,66.86,13.34,22,0.636,0.364,14,8,1,8,0,8,3,2
5095,53.41,16.63,17,0.588,0.412,10,7,3,6,0,5,1,2
5097,61.42,15.29,24,0.75,0.25,18,6,5,10,0,8,1,0
5098,63.41,13.28,27,0.667,0.333,18,9,1,10,0,10,3,3
5099,64.95,11.88,21,0.524,0.476,11,10,1,7,0,10,1,2
5101,69,10.64,15,0.8,0.2,12,3,1,6,0,7,0,1
5102,64.82,14.08,22,0.773,0.227,17,5,1,8,0,8,3,2
5104,60.16,13.03,19,0.474,0.526,9,10,0,6,0,11,1,1
5105,58,19.73,21,0.714,0.286,15,6,1,9,0,7,1,3
5106,54.29,15.31,14,0.643,0.357,9,5,0,4,0,4,4,2
5109,62.61,15.56,36,0.556,0.444,20,16,1,10,0,15,4,6
5111,59.84,15.47,19,0.632,0.368,12,7,0,7,0,10,2,0
5112,65.24,15.02,54,0.611,0.389,33,21,6,23,0,18,2,6
5114,63.27,16.49,11,0.636,0.364,7,4,0,2,0,6,2,1
5115,63.08,15.25,12,0.75,0.25,9,3,1,3,0,5,1,2
5116,61.07,9.03,15,0.667,0.333,10,5,0,5,0,6,3,1
5118,62.73,15.49,11,0.909,0.091,10,1,2,3,0,6,0,0
5119,70.7,9.36,10,0.9,0.1,9,1,0,6,0,4,0,0
5120,68.31,13.59,16,0.688,0.313,11,5,1,5,0,7,2,1
5121,64.17,15.14,23,0.565,0.435,13,10,2,11,0,7,2,1
5123,60.53,15.84,30,0.767,0.233,23,7,0,7,0,14,6,3
5125,64.59,15.04,17,0.765,0.235,13,4,0,10,0,5,1,1
5126,69.57,8.87,21,0.714,0.286,15,6,2,11,0,3,4,1
5127,65.07,13.55,14,0.571,0.429,8,6,0,6,0,7,1,0
5128,59.77,15.7,30,0.733,0.267,22,8,0,6,0,14,7,3
5129,57.88,16.93,26,0.846,0.154,22,4,0,6,0,12,5,3
5130,58.32,18.69,22,0.682,0.318,15,7,0,9,0,9,2,2
5132,66.28,15.69,18,0.722,0.278,13,5,2,11,0,3,2,0
5133,69,14.21,18,0.556,0.444,10,8,2,8,0,8,0,0
5134,64.85,15.74,13,0.769,0.231,10,3,3,6,0,3,0,1
5136,66.55,10,20,0.7,0.3,14,6,2,8,0,5,3,2
5137,66.61,9.96,18,0.667,0.333,12,6,1,9,0,6,2,0
5138,62.7,14.57,20,0.75,0.25,15,5,0,9,0,6,4,1
5139,64.03,11.44,37,0.568,0.432,21,16,1,15,0,11,5,5
5140,59.71,18.83,14,0.786,0.214,11,3,1,7,0,6,0,0
5144,63.18,16.64,34,0.471,0.529,16,18,1,14,0,16,1,2
5145,60.88,15.55,40,0.625,0.375,25,15,2,19,0,19,0,0
5148,65.68,11.94,19,0.632,0.368,12,7,0,9,0,10,0,0
5149,61.38,14.43,24,0.625,0.375,15,9,0,14,0,10,0,0
5151,62,15.24,14,0.643,0.357,9,5,1,3,0,7,2,1
5156,63.38,17.59,34,0.471,0.529,16,18,5,9,0,11,3,6
5157,61.02,16.15,55,0.6,0.4,33,22,3,26,0,26,0,0
5158,61.91,16.8,23,0.522,0.478,12,11,3,5,0,8,3,4
5159,63.39,15.15,38,0.658,0.342,25,13,4,13,0,13,2,6
5160,62.45,16.11,40,0.525,0.475,21,19,2,17,0,21,0,0
5161,61.08,13.87,26,0.654,0.346,17,9,0,9,0,9,4,4
5162,61.21,14.51,42,0.571,0.429,24,18,4,17,0,22,0,0
5163,61.47,14.49,51,0.569,0.431,29,22,7,16,0,19,6,3
5164,62.04,12.07,24,0.667,0.333,16,8,4,9,0,6,4,1
5165,65.17,9.91,6,0.667,0.333,4,2,0,0,0,3,2,1
5166,63.61,14.44,23,0.522,0.478,12,11,1,5,0,11,2,4
5168,65.04,13.06,24,0.75,0.25,18,6,2,8,0,14,0,0
5169,66.38,10.95,21,0.81,0.19,17,4,2,7,0,11,0,1
5170,61.68,17.2,25,0.64,0.36,16,9,1,8,0,12,1,3
5171,64.85,11.82,20,0.6,0.4,12,8,0,7,0,11,1,1
5173,64.96,13.83,45,0.467,0.533,21,24,2,15,0,20,2,6
5174,66.5,11.95,16,0.688,0.313,11,5,0,9,0,4,2,1
5175,54,17.9,17,0.412,0.588,7,10,0,5,0,12,0,0
5176,60.13,16.39,32,0.688,0.313,22,10,3,12,0,13,1,3
5179,60.55,14.53,20,0.65,0.35,13,7,1,8,0,11,0,0
5180,65,12.33,23,0.739,0.261,17,6,2,10,0,8,2,1
5182,62.75,16.52,55,0.564,0.436,31,24,7,20,0,23,2,4
5183,55.03,18.05,30,0.567,0.433,17,13,0,7,0,18,2,3
5186,60.18,16.23,28,0.643,0.357,18,10,3,13,0,10,2,0
5190,63,15.53,42,0.548,0.452,23,19,5,20,0,16,0,2
5191,59.81,15.71,26,0.654,0.346,17,9,0,6,0,12,4,4
5192,65.92,9.58,25,0.64,0.36,16,9,1,11,0,7,4,2
5193,61.45,16.42,29,0.759,0.241,22,7,5,8,0,13,1,2
5194,61.11,19.1,28,0.5,0.5,14,14,3,11,0,11,1,3
5195,63.97,13.66,29,0.586,0.414,17,12,3,12,0,9,3,2
5196,66.21,16.07,38,0.526,0.474,20,18,3,14,0,13,3,5
5197,58.67,15.94,21,0.619,0.381,13,8,0,2,0,8,4,7
5199,57.48,17.67,21,0.714,0.286,15,6,0,7,0,11,1,2
5200,63.38,10.65,16,0.688,0.313,11,5,0,6,0,4,4,2
5202,67.23,14.48,31,0.548,0.452,17,14,1,10,0,15,3,2
5204,66.93,13.73,30,0.6,0.4,18,12,0,10,0,12,2,6
5205,57.94,16.49,17,0.882,0.118,15,2,1,5,0,8,2,1
5209,61.39,16.02,28,0.679,0.321,19,9,3,10,0,10,3,2
5210,61.27,12.73,41,0.415,0.585,17,24,2,10,0,21,4,4
5211,57.25,19.31,4,1,0,4,0,0,2,0,2,0,0
5212,63.46,14.89,46,0.696,0.304,32,14,3,15,0,19,6,3
5213,67.24,11.5,17,0.353,0.647,6,11,0,9,0,8,0,0
5214,64.03,13.07,40,0.525,0.475,21,19,1,13,0,22,2,3
5215,61.04,13.51,24,0.75,0.25,18,6,1,10,0,8,3,2
5216,57.79,16.36,39,0.692,0.308,27,12,1,12,0,17,5,4
5217,62.6,12.91,20,0.65,0.35,13,7,2,5,0,13,0,0
5218,60,15.17,33,0.485,0.515,16,17,4,9,0,17,0,3
5219,56.29,16.7,21,0.762,0.238,16,5,0,3,0,12,3,3
5220,56.75,15.44,24,0.667,0.333,16,8,0,2,0,15,4,3
5221,60.9,17.49,29,0.621,0.379,18,11,1,9,0,11,3,5
5222,69.43,10.98,14,0.571,0.429,8,6,0,3,0,10,1,0
5223,66.25,14.91,4,1,0,4,0,0,0,0,4,0,0
5224,59.93,16.79,29,0.759,0.241,22,7,2,10,0,11,2,4
5225,66.93,10.67,15,0.867,0.133,13,2,2,6,0,5,0,2
5226,62,12.01,25,0.6,0.4,15,10,0,5,0,12,4,4
5227,57.71,17.31,38,0.684,0.316,26,12,1,13,0,17,3,4
5229,57.74,17.26,34,0.676,0.324,23,11,1,10,0,16,3,4
5230,60.84,16.51,25,0.56,0.44,14,11,1,10,0,11,0,3
5231,65.47,14.77,15,0.8,0.2,12,3,0,6,0,6,1,2
5233,59.23,14.92,13,0.385,0.615,5,8,0,6,0,4,2,1
5237,62.1,17.08,29,0.483,0.517,14,15,7,9,0,9,2,2
5239,63.69,14.41,48,0.5,0.5,24,24,3,16,0,22,2,5
5241,61.1,16.2,58,0.569,0.431,33,25,9,25,0,25,0,0
5242,64.64,12.14,22,0.727,0.273,16,6,1,3,0,14,3,1
5243,66,14.05,18,0.389,0.611,7,11,0,5,0,8,3,2
5250,58.3,16.52,33,0.636,0.364,21,12,0,12,0,13,4,4
5251,60.19,18.16,21,0.714,0.286,15,6,2,8,0,7,2,2
5253,61.62,16.55,66,0.576,0.424,38,28,4,28,0,26,2,6
5254,58.25,17.65,24,0.5,0.5,12,12,2,4,0,12,1,5
5256,66.11,12.65,36,0.611,0.389,22,14,5,16,0,16,0,0
5258,70.08,10.4,12,0.583,0.417,7,5,0,5,0,7,0,0
5259,67.28,12.6,32,0.594,0.406,19,13,2,11,0,12,3,4
5263,61.45,12.04,20,0.7,0.3,14,6,0,5,0,8,3,4
5264,63.89,10.39,19,0.632,0.368,12,7,1,10,0,4,2,2
5265,59.75,10.47,8,0.75,0.25,6,2,0,4,0,3,0,1
5266,67.69,8.99,13,0.692,0.308,9,4,0,6,0,5,2,0
5268,62.28,13.07,18,0.444,0.556,8,10,0,5,0,12,0,1
5269,64.41,12.8,17,0.824,0.176,14,3,0,3,0,11,2,1
5271,64.76,11.87,17,0.588,0.412,10,7,1,10,0,5,1,0
5272,60.83,14.1,23,0.565,0.435,13,10,0,3,0,11,4,5
5273,58.42,10.87,12,0.833,0.167,10,2,0,5,0,3,3,1
5275,63.95,14.82,20,0.75,0.25,15,5,0,10,0,6,3,1
5277,62.16,12.37,31,0.677,0.323,21,10,2,7,0,13,6,3
5278,66.87,11.86,23,0.783,0.217,18,5,0,10,0,8,2,3
5280,64.1,14.03,20,0.7,0.3,14,6,1,11,0,6,1,1
5283,64.48,13.74,21,0.762,0.238,16,5,2,6,0,13,0,0
5284,61.21,15.69,28,0.75,0.25,21,7,3,10,0,8,5,2
5285,58.57,18.62,14,0.643,0.357,9,5,1,2,0,7,2,2
5286,57.29,15.33,14,0.929,0.071,13,1,0,5,0,7,1,1
5287,61.68,16.73,41,0.634,0.366,26,15,4,18,0,16,1,2
5288,67.38,11.48,16,0.75,0.25,12,4,1,6,0,4,3,2
5289,64.47,10.58,19,0.842,0.158,16,3,0,7,0,7,4,1
5291,69.78,9.03,18,0.611,0.389,11,7,0,8,0,9,1,0
5292,63.36,11.78,25,0.84,0.16,21,4,1,4,0,12,5,3
5295,64.07,14.41,44,0.568,0.432,25,19,2,14,0,28,0,0
5296,57.52,14.92,21,0.667,0.333,14,7,0,5,0,8,4,4
5301,64.46,11.06,24,0.708,0.292,17,7,0,8,0,7,6,3
5302,70.7,9.36,10,0.9,0.1,9,1,0,6,0,4,0,0
5304,59.47,12.96,17,0.706,0.294,12,5,0,2,0,5,4,6
5306,62.85,16.38,40,0.675,0.325,27,13,3,14,0,22,0,1
5309,65.67,13.57,36,0.528,0.472,19,17,2,11,0,15,3,5
5311,66.61,11.96,33,0.636,0.364,21,12,3,13,0,10,3,4
5313,65.87,11.15,39,0.564,0.436,22,17,4,12,0,18,3,2
5314,62.5,14.86,20,0.7,0.3,14,6,1,5,0,10,2,2
5315,58.12,19.45,26,0.615,0.385,16,10,0,13,0,13,0,0
5316,60.94,17.57,16,0.5,0.5,8,8,0,2,0,10,1,3
5317,68.75,9.34,24,0.583,0.417,14,10,0,12,0,6,2,4
5318,64.95,11.56,21,0.429,0.571,9,12,1,6,0,11,1,2
5322,62.84,13.85,25,0.64,0.36,16,9,2,12,0,8,2,1
5323,63.35,15.28,37,0.622,0.378,23,14,1,16,0,21,0,0
5324,62.88,14.43,34,0.735,0.265,25,9,0,6,0,16,6,6
5325,60.63,11.81,16,0.625,0.375,10,6,0,3,0,4,3,6
5329,58.36,13.04,11,0.455,0.545,5,6,0,8,0,2,1,0
5331,55,18.7,31,0.581,0.419,18,13,5,13,0,7,1,5
5332,64.67,10.53,15,0.8,0.2,12,3,0,9,0,6,0,0
5333,59.11,15.78,18,0.778,0.222,14,4,1,1,0,10,4,2
5336,60.73,17.2,22,0.636,0.364,14,8,2,10,0,8,0,2
5338,66.62,20.02,13,0.538,0.462,7,6,2,5,0,4,0,2
5339,64.44,13.19,18,0.722,0.278,13,5,0,7,0,8,2,1
5341,60.74,17.92,23,0.739,0.261,17,6,2,11,0,8,0,2
5342,57.05,17.57,21,0.81,0.19,17,4,0,5,0,12,2,2
5344,63.26,13.78,31,0.516,0.484,16,15,1,6,0,20,1,3
5345,59.25,13.65,16,0.625,0.375,10,6,2,3,0,4,3,4
5346,60.19,17.21,21,0.619,0.381,13,8,3,6,0,10,0,2
5347,57.04,18.14,23,0.783,0.217,18,5,1,7,0,12,1,2
5348,65.15,20.28,27,0.444,0.556,12,15,5,11,0,9,0,2
5353,66.61,14.86,23,0.696,0.304,16,7,2,8,0,13,0,0
5355,64.93,12.4,14,0.714,0.286,10,4,0,6,0,5,1,2
5356,58.46,14.68,24,0.875,0.125,21,3,2,9,0,5,5,3
5357,59.86,17.3,49,0.551,0.449,27,22,5,14,0,26,1,3
5360,64.13,16.21,15,0.8,0.2,12,3,0,7,0,8,0,0
5361,62.67,17.26,21,0.762,0.238,16,5,1,6,0,9,2,3
5362,61.32,16.3,94,0.596,0.404,56,38,14,35,0,37,4,5
5363,65.72,13.26,29,0.793,0.207,23,6,2,12,0,8,4,3
5364,67,10.5,23,0.652,0.348,15,8,1,8,0,9,2,3
5365,63.88,14.75,26,0.538,0.462,14,12,2,12,0,10,1,1
5366,58.11,18.83,19,0.632,0.368,12,7,3,5,0,8,2,1
5367,63.05,13.96,21,0.714,0.286,15,6,1,10,0,8,0,2
5368,61.4,11.86,15,0.667,0.333,10,5,0,6,0,3,3,3
5369,61.09,16.28,23,0.565,0.435,13,10,1,10,0,9,2,1
5370,63.21,14.72,38,0.605,0.395,23,15,1,15,0,22,0,0
5372,57.89,16.08,19,0.737,0.263,14,5,0,4,0,8,3,4
5373,63.87,16.13,23,0.609,0.391,14,9,0,13,0,5,4,1
5375,64.67,11.47,18,0.611,0.389,11,7,2,10,0,4,2,0
5376,70.8,12.19,15,0.8,0.2,12,3,0,7,0,8,0,0
5377,68.31,10.4,16,0.813,0.188,13,3,0,8,0,5,2,1
5378,62.25,15.13,24,0.625,0.375,15,9,0,7,0,12,3,2
5379,60.73,13.85,33,0.485,0.515,16,17,3,8,0,16,3,3
5380,62.15,10.81,20,0.75,0.25,15,5,0,5,0,10,3,2
5382,64.56,12.45,18,0.722,0.278,13,5,2,6,0,5,3,2
5383,68.18,11.06,11,0.455,0.545,5,6,0,3,0,6,1,1
5384,62.21,14.67,19,0.737,0.263,14,5,2,8,0,9,0,0
5386,66.13,14.79,15,0.867,0.133,13,2,0,10,0,3,2,0
5387,63.17,14.14,24,0.75,0.25,18,6,2,11,0,8,0,3
5388,65.47,10.04,17,0.529,0.471,9,8,3,4,0,6,2,2
5389,56.83,19.21,12,0.833,0.167,10,2,0,5,0,7,0,0
5390,57.87,17,15,0.667,0.333,10,5,0,7,0,4,2,2
5391,64.6,14.08,15,0.6,0.4,9,6,0,3,0,10,2,0
5392,60.8,15.07,25,0.6,0.4,15,10,3,6,0,8,5,3
5393,61.44,15.01,32,0.594,0.406,19,13,3,15,0,12,2,0
5394,63.92,11.31,12,0.833,0.167,10,2,0,5,0,6,0,1
5396,67.86,13.13,21,0.619,0.381,13,8,1,7,0,10,2,1
5398,48.55,17.56,11,0.636,0.364,7,4,1,2,0,5,1,2
5399,57.54,19.06,13,0.769,0.231,10,3,1,4,0,5,1,2
5400,69.06,10.38,16,0.438,0.563,7,9,0,9,0,7,0,0
5401,62.32,13.11,31,0.613,0.387,19,12,4,11,0,8,6,2
5405,62.71,15.96,17,0.882,0.118,15,2,2,5,0,10,0,0
5407,64.49,15.78,43,0.628,0.372,27,16,4,14,0,18,2,5
5408,60.65,12.66,23,0.652,0.348,15,8,0,8,0,9,3,3
5409,62.5,13.06,34,0.588,0.412,20,14,1,13,0,17,2,1
5410,63.31,10.67,26,0.846,0.154,22,4,0,7,0,9,7,3
5412,61.35,11.15,20,0.75,0.25,15,5,1,8,0,7,3,1
5415,66.48,9.35,25,0.64,0.36,16,9,1,10,0,8,4,2
5416,65.6,15.88,15,0.6,0.4,9,6,1,5,0,8,0,1
5420,67.05,12.06,21,0.619,0.381,13,8,1,11,0,6,1,2
5421,64.14,11.54,28,0.679,0.321,19,9,0,10,0,9,5,4
5423,64.3,10.19,27,0.704,0.296,19,8,2,11,0,9,3,2
5425,67.65,12.63,20,0.75,0.25,15,5,1,7,0,11,0,1
5426,59.42,13.88,55,0.618,0.382,34,21,3,16,0,23,7,6
5427,67.53,10.19,17,0.765,0.235,13,4,2,8,0,5,1,1
5428,59.43,15.41,14,0.643,0.357,9,5,0,1,0,11,1,1
5429,64.24,13.54,46,0.652,0.348,30,16,3,13,0,20,6,4
5431,62.59,10.85,17,0.824,0.176,14,3,0,5,0,6,3,3
5432,61.36,16.81,28,0.679,0.321,19,9,0,10,0,10,4,4
5435,68.82,8.17,22,0.727,0.273,16,6,2,9,0,9,0,2
5437,59.38,16.6,21,0.667,0.333,14,7,3,7,0,7,3,1
5439,66.43,10.36,21,0.762,0.238,16,5,2,8,0,7,1,3
5440,66.87,12.27,31,0.613,0.387,19,12,3,13,0,9,3,3
5441,63.27,14.88,41,0.561,0.439,23,18,0,16,0,22,2,1
5442,66.41,12.55,17,0.588,0.412,10,7,0,5,0,10,1,1
5443,54.93,17.87,15,0.733,0.267,11,4,0,5,0,9,0,1
5444,61.07,16.88,15,0.933,0.067,14,1,2,4,0,9,0,0
5445,62.18,12.23,17,0.824,0.176,14,3,1,6,0,6,3,1
5446,60.7,16.24,23,0.696,0.304,16,7,0,7,0,10,3,3
5447,61.89,15.47,19,0.895,0.105,17,2,2,5,0,12,0,0
5449,60.68,16.55,19,0.632,0.368,12,7,1,7,0,8,2,1
5450,61.15,13.64,20,0.6,0.4,12,8,0,4,0,6,3,7
5452,58.79,18.13,14,0.786,0.214,11,3,1,5,0,5,1,2
5453,58.5,14.76,12,0.583,0.417,7,5,2,2,0,5,2,1
5456,62.92,18.62,36,0.583,0.417,21,15,4,15,0,14,1,3
5457,57.67,11.2,24,0.625,0.375,15,9,0,4,0,8,7,5
5458,59.78,11.94,18,0.778,0.222,14,4,0,7,0,5,4,2
5459,60.07,16.33,43,0.488,0.512,21,22,3,14,0,19,4,3
5464,67.5,13.47,26,0.577,0.423,15,11,1,12,0,8,2,3
5465,67.17,12.75,12,0.5,0.5,6,6,0,6,0,4,1,1
5467,66.64,12.31,47,0.574,0.426,27,20,5,13,0,23,3,3
5468,64.9,18.78,10,0.8,0.2,8,2,1,6,0,3,0,0
5469,61,14.24,23,0.652,0.348,15,8,2,3,0,13,4,1
5470,61.75,14.8,12,0.75,0.25,9,3,0,6,0,5,1,0
5472,60.57,18.26,14,0.786,0.214,11,3,0,4,0,8,1,1
5473,66.58,9.91,26,0.577,0.423,15,11,0,9,0,12,2,3
5474,65,12.13,12,0.667,0.333,8,4,0,3,0,5,1,3
5476,61.88,13.68,17,0.824,0.176,14,3,0,4,0,9,2,2
5477,66.92,9.78,24,0.625,0.375,15,9,0,8,0,12,1,3
5478,67.33,11.69,18,0.611,0.389,11,7,0,6,0,10,1,1
5479,58.57,13.12,14,0.786,0.214,11,3,1,6,0,4,3,0
5481,61.77,17.87,13,0.846,0.154,11,2,1,5,0,7,0,0
5486,56.3,20.28,10,0.8,0.2,8,2,1,3,0,5,0,1
5487,61.68,13.69,28,0.607,0.393,17,11,2,8,0,10,4,4
5489,61.96,11.28,27,0.556,0.444,15,12,2,6,0,15,2,2
5490,69,8.66,20,0.7,0.3,14,6,2,7,0,10,1,0
5491,60.14,15.24,42,0.667,0.333,28,14,1,11,0,19,6,5
5494,60.33,18.78,12,1,0,12,0,2,3,0,7,0,0
5495,66.28,14.56,25,0.52,0.48,13,12,1,10,0,10,1,3
5497,62.28,17.49,25,0.64,0.36,16,9,3,10,0,8,2,2
5498,65.77,15.33,13,0.692,0.308,9,4,1,3,0,7,1,1
5500,65.53,10.2,15,0.4,0.6,6,9,0,5,0,8,1,1
5502,61.67,18.63,15,0.733,0.267,11,4,1,2,0,11,1,0
5503,55.71,15.5,14,0.786,0.214,11,3,2,3,0,4,3,2
5504,66.1,13.17,31,0.452,0.548,14,17,2,12,0,14,2,1
5505,64.6,14.82,15,0.6,0.4,9,6,1,4,0,7,1,2
5506,61.39,17.4,18,0.611,0.389,11,7,3,5,0,3,3,4
5507,61.6,14.98,15,0.6,0.4,9,6,0,7,0,6,0,2
5508,67.06,12.47,16,0.688,0.313,11,5,0,11,0,4,1,0
5509,61.95,17.92,38,0.553,0.447,21,17,2,20,0,15,0,2
5510,60.41,19.31,22,0.455,0.545,10,12,0,7,0,11,1,3
5511,66.26,9.79,19,0.842,0.158,16,3,1,8,0,5,3,2
5512,61.6,15.58,35,0.486,0.514,17,18,0,14,0,19,1,1
5513,64.21,15.57,28,0.607,0.393,17,11,4,11,0,9,1,3
5514,60.38,15.98,52,0.462,0.538,24,28,6,14,0,22,4,6
5515,65.72,8.88,18,0.611,0.389,11,7,1,10,0,6,0,1
5516,64.04,14.41,24,0.625,0.375,15,9,2,9,0,13,0,0
5517,65.3,14.59,44,0.545,0.455,24,20,3,16,0,15,3,7
5518,58.91,17.1,47,0.596,0.404,28,19,3,20,0,17,3,4
5520,67.05,14.79,22,0.727,0.273,16,6,0,7,0,11,2,2
5522,61.37,15.16,68,0.632,0.368,43,25,4,24,0,37,1,2
5523,63.87,11.04,23,0.783,0.217,18,5,1,8,0,8,5,1
5524,58.52,15.44,23,0.565,0.435,13,10,1,3,0,12,1,6
5525,63.06,10.89,18,0.722,0.278,13,5,2,3,0,4,6,3
5526,63.3,12.53,30,0.633,0.367,19,11,2,9,0,11,5,3
5530,59.78,15.39,32,0.531,0.469,17,15,2,7,0,14,3,6
5531,61.2,15.82,49,0.612,0.388,30,19,1,13,0,19,6,10
5532,62.05,18.96,22,0.545,0.455,12,10,3,7,0,9,1,2
5533,50.1,15.69,10,0.7,0.3,7,3,0,3,0,2,3,2
5535,61.82,15.59,33,0.697,0.303,23,10,2,11,0,11,6,3
5536,66.69,12.18,29,0.621,0.379,18,11,0,10,0,11,2,6
5538,64.07,15.62,29,0.655,0.345,19,10,2,15,0,12,0,0
5541,65.31,7.93,16,0.688,0.313,11,5,0,7,0,6,3,0
5546,70.33,11.02,18,0.722,0.278,13,5,2,8,0,8,0,0
5548,64.76,11.69,21,0.762,0.238,16,5,1,3,0,12,3,2
5549,65.55,11.94,22,0.773,0.227,17,5,0,8,0,8,3,3
5552,65.12,12.73,17,0.529,0.471,9,8,0,6,0,7,1,3
5553,64.33,13.11,24,0.75,0.25,18,6,0,8,0,10,3,3
5554,61.36,16.22,11,0.273,0.727,3,8,0,5,0,6,0,0
5555,60.75,15.05,16,0.5,0.5,8,8,0,6,0,10,0,0
5556,60.97,15.04,30,0.6,0.4,18,12,1,8,0,16,2,3
5558,66.84,9.38,19,0.737,0.263,14,5,2,6,0,6,3,2
5560,71.88,14.29,17,0.647,0.353,11,6,1,1,0,9,3,3
5561,61.33,11.39,24,0.583,0.417,14,10,3,7,0,6,4,4
5562,64.46,11.01,24,0.75,0.25,18,6,0,9,0,11,3,1
5564,59.6,10.34,15,0.733,0.267,11,4,0,3,0,9,0,3
5565,61.24,14.45,76,0.579,0.421,44,32,5,33,0,30,4,5
5566,63.88,16.88,52,0.538,0.462,28,24,3,17,0,22,1,9
5567,60.83,14.8,24,0.542,0.458,13,11,0,7,0,13,1,3
5570,64.41,15.24,22,0.591,0.409,13,9,0,6,0,9,3,4
5571,64.81,18.01,26,0.577,0.423,15,11,5,11,0,7,2,1
5572,66.21,10.7,19,0.632,0.368,12,7,0,9,0,9,0,1
5573,61.81,15.09,32,0.563,0.438,18,14,2,15,0,15,0,0
5574,65.83,11.76,18,0.778,0.222,14,4,0,7,0,5,3,3
5575,64.13,16.38,24,0.667,0.333,16,8,0,12,0,12,0,0
5576,59.71,17.69,21,0.714,0.286,15,6,0,7,0,14,0,0
5578,66.05,11.42,20,0.6,0.4,12,8,1,5,0,11,2,1
5581,62.37,18.85,19,0.579,0.421,11,8,2,10,0,4,1,2
5582,59.8,15.67,40,0.625,0.375,25,15,5,13,0,22,0,0
5584,59.67,14.51,24,0.583,0.417,14,10,2,11,0,8,1,2
5585,60.2,16.55,20,0.6,0.4,12,8,1,7,0,9,2,1
5586,63.29,9.72,14,0.786,0.214,11,3,0,5,0,7,2,0
5587,56.81,18.86,21,0.714,0.286,15,6,4,6,0,5,0,6
5588,61.5,16.27,56,0.589,0.411,33,23,5,23,0,29,0,0
5590,62.11,13.97,19,0.632,0.368,12,7,0,8,0,11,0,0
5591,52,17.45,18,0.833,0.167,15,3,0,5,0,11,1,1
5592,66.21,12.65,19,0.579,0.421,11,8,0,8,0,10,1,0
5593,65.31,16.22,13,0.615,0.385,8,5,3,3,0,7,0,0
5594,67.19,15.68,27,0.704,0.296,19,8,1,9,0,17,0,0
5595,64.7,13.56,20,0.7,0.3,14,6,2,4,0,10,3,1
5597,63.35,11.26,23,0.696,0.304,16,7,0,5,0,11,5,2
5598,60.84,15.04,32,0.656,0.344,21,11,0,8,0,19,2,3
5599,55.07,18.18,15,0.533,0.467,8,7,1,11,0,3,0,0
5600,66.72,14.37,25,0.72,0.28,18,7,3,7,0,11,3,1
5601,57.89,19.31,19,0.895,0.105,17,2,0,7,0,7,2,3
5602,65.03,15.76,35,0.657,0.343,23,12,4,8,0,14,2,7
5603,61.69,16.81,13,0.615,0.385,8,5,0,9,0,4,0,0
5605,58.41,14.7,22,0.636,0.364,14,8,0,5,0,9,3,5
5606,66.21,8.82,19,0.632,0.368,12,7,4,5,0,7,2,1
5608,60.64,13.33,28,0.571,0.429,16,12,3,11,0,9,3,2
5609,59.94,17.27,18,0.444,0.556,8,10,4,2,0,5,3,4
5610,64.9,11.72,21,0.762,0.238,16,5,1,8,0,11,0,1
5612,59.5,15.63,18,0.667,0.333,12,6,1,7,0,7,1,2
5613,65.07,10.35,15,0.533,0.467,8,7,1,7,0,4,3,0
5616,61.86,12.69,22,0.773,0.227,17,5,0,12,0,6,3,1
5619,62.42,18.98,19,0.421,0.579,8,11,0,6,0,11,1,1
5620,69.62,10.1,21,0.762,0.238,16,5,2,11,0,6,1,1
5622,61,15.77,46,0.478,0.522,22,24,1,19,0,22,1,4
5623,57.38,16.6,13,0.538,0.462,7,6,3,3,0,5,0,2
5624,56.04,16.06,24,0.667,0.333,16,8,0,3,0,11,4,6
5625,62.31,16.96,39,0.615,0.385,24,15,4,16,0,14,2,3
5626,63.05,11.82,19,0.684,0.316,13,6,0,4,0,6,4,5
5628,61.24,14.04,17,0.706,0.294,12,5,0,6,0,10,1,0
5629,62.52,13.37,23,0.522,0.478,12,11,3,6,0,10,2,2
5632,61.48,13.51,23,0.696,0.304,16,7,0,8,0,7,5,3
5634,63.64,16.81,22,0.545,0.455,12,10,3,11,0,7,0,1
5635,66.85,9.18,20,0.7,0.3,14,6,0,11,0,4,2,3
5637,63.85,14.19,33,0.515,0.485,17,16,0,13,0,15,3,2
5639,62.52,13.86,23,0.565,0.435,13,10,1,8,0,9,4,1
5640,58.07,16.05,42,0.595,0.405,25,17,5,18,0,20,0,0
5641,64.71,14.15,21,0.81,0.19,17,4,0,11,0,7,2,1
5642,61.09,16.4,34,0.618,0.382,21,13,2,8,0,18,2,4
5644,62.71,14.76,87,0.517,0.483,45,42,7,27,0,38,5,10
5645,57.31,14.43,16,0.75,0.25,12,4,2,6,0,7,0,1
5646,66.13,15.07,8,0.875,0.125,7,1,0,1,0,6,1,0
